Profile,ProfileLabel,Year,Annual spend,Envelope,Closing net,NPV (m)
73,Profile 73 – 72.73% toward 'Mathematical Best',2080,0.0,0.0,,104082.67016371778
73,Profile 73 – 72.73% toward 'Mathematical Best',2081,0.0,0.0,,104082.67016371778
73,Profile 73 – 72.73% toward 'Mathematical Best',2082,0.0,0.0,,104082.67016371778
73,Profile 73 – 72.73% toward 'Mathematical Best',2083,0.0,0.0,,104082.67016371778
73,Profile 73 – 72.73% toward 'Mathematical Best',2084,0.0,0.0,,104082.67016371778
74,Profile 74 – 73.74% toward 'Mathematical Best',2025,242153289.02626264,2500000000.0,2257846710.9737372,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2026,1293156568.964509,2500000000.0,3464690142.009228,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2027,2491622998.8654547,2500000000.0,3473067143.1437736,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2028,3226207497.7441816,2500000000.0,2746859645.399592,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2029,3546623617.268889,2500000000.0,1700236028.130703,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2030,3285276483.342693,2500000000.0,914959544.7880106,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2031,3073008952.1858587,2500000000.0,341950592.60215163,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2032,2662001888.461818,2500000000.0,179948704.14033365,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2033,2450846239.216364,2500000000.0,229102464.92396998,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2034,2428009654.540606,2500000000.0,301092810.38336354,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2035,2491072907.538384,2500000000.0,310019902.84497935,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2036,2710932676.6284847,2500000000.0,99087226.21649444,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2037,2519130334.8249555,2500000000.0,79956891.39153886,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2038,2488565186.8252244,2500000000.0,91391704.56631452,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2039,2501002491.056222,2500000000.0,90389213.51009226,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2040,2504556044.8230305,2500000000.0,85833168.68706185,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2041,2466065353.6363635,2500000000.0,119767815.05069794,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2042,2499759790.712727,2500000000.0,120008024.33797064,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2043,2338653232.1181817,2500000000.0,281354792.21978873,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2044,2218626963.1784406,2500000000.0,562727829.0413482,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2045,2791769454.7642994,2500000000.0,270958374.2770493,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2046,2673198631.0254545,2500000000.0,97759743.25159451,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2047,2548073352.6955776,2500000000.0,49686390.55601683,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2048,2505280912.4268527,2500000000.0,44405478.1291644,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2049,2394680286.0341578,2500000000.0,149725192.09500661,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2050,2322999774.8146567,2500000000.0,326725417.2803499,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2051,2336942931.653398,2500000000.0,489782485.6269519,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2052,2450991099.7958,2500000000.0,538791385.831152,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2053,2676138775.711992,2500000000.0,362652610.1191602,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2054,2633153044.0,2500000000.0,229499566.11916006,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2055,2584889864.0,2500000000.0,144609702.11916023,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2056,2516289326.0,2500000000.0,128320376.11915988,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2057,2470631264.0,2500000000.0,157689112.11916015,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2058,2510931632.0,2500000000.0,146757480.1191599,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2059,2455716813.427273,2500000000.0,191040666.69188708,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2060,2412223506.6151514,2500000000.0,278817160.0767354,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2061,2276978525.0,2500000000.0,501838635.0767354,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2062,1781964668.569697,2500000000.0,1219873966.5070386,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2063,1288464780.2484848,585314868.6868687,516724054.94542253,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2064,799626576.9030302,585314868.6868687,302412346.72926116,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2065,425894669.0212121,585314868.6868687,461832546.3949177,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2066,184209276.36363637,103057696.969697,380680967.00097835,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2067,31945530.90909091,103057696.969697,451793133.06158423,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2068,0.0,0.0,,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2069,0.0,0.0,,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2070,0.0,0.0,,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2071,0.0,0.0,,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2072,0.0,0.0,,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2073,0.0,0.0,,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2074,0.0,0.0,,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2075,0.0,0.0,,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2076,0.0,0.0,,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2077,0.0,0.0,,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2078,0.0,0.0,,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2079,0.0,0.0,,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2080,0.0,0.0,,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2081,0.0,0.0,,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2082,0.0,0.0,,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2083,0.0,0.0,,104367.78344533143
74,Profile 74 – 73.74% toward 'Mathematical Best',2084,0.0,0.0,,104367.78344533143
75,Profile 75 – 74.75% toward 'Mathematical Best',2025,242032574.52525252,2500000000.0,2257967425.4747477,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2026,1292762623.658182,2500000000.0,3465204801.8165655,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2027,2492129014.909091,2500000000.0,3473075786.9074745,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2028,3230653095.1386366,2500000000.0,2742422691.7688384,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2029,3550681539.0277777,2500000000.0,1691741152.7410607,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2030,3290865939.4833584,2500000000.0,900875213.2577024,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2031,3068817396.7171717,2500000000.0,332057816.5405303,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2032,2658873801.6363635,2500000000.0,173184014.90416694,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2033,2448669643.977273,2500000000.0,224514370.9268942,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2034,2425156529.2121215,2500000000.0,299357841.71477264,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2035,2489831096.517677,2500000000.0,309526745.1970955,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2036,2703553565.719697,2500000000.0,105973179.47739851,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2037,2519495580.9086113,2500000000.0,86477598.5687874,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2038,2489241084.7934847,2500000000.0,97236513.77530247,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2039,2501907755.1694446,2500000000.0,95328758.60585797,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2040,2506623363.060606,2500000000.0,88705395.54525179,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2041,2470771585.227273,2500000000.0,117933810.31797874,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2042,2500780517.4545455,2500000000.0,117153292.86343327,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2043,2342341959.6136365,2500000000.0,274811333.2497968,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2044,2228012823.210039,2500000000.0,546798510.0397577,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2045,2782290100.427211,2500000000.0,264508409.61254734,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2046,2668882298.909091,2500000000.0,95626110.7034562,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2047,2546976455.9380555,2500000000.0,48649654.76540075,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2048,2504599969.7950506,2500000000.0,44049684.97035034,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2049,2395330684.7251515,2500000000.0,148719000.2451986,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2050,2323840608.975631,2500000000.0,324878391.26956713,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2051,2338685094.43596,2500000000.0,486193296.8336075,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2052,2453249846.4575,2500000000.0,532943450.3761076,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2053,2673297540.9922996,2500000000.0,359645909.3838078,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2054,2633153044.0,2500000000.0,226492865.38380766,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2055,2584889864.0,2500000000.0,141603001.38380784,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2056,2516289326.0,2500000000.0,125313675.38380748,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2057,2470631264.0,2500000000.0,154682411.38380775,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2058,2510931632.0,2500000000.0,143750779.38380754,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2059,2459590183.7954545,2500000000.0,184160595.5883528,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2060,2416028275.55303,2500000000.0,268132320.0353223,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2061,2276978525.0,2500000000.0,491153795.0353223,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2062,1784775338.3939395,2500000000.0,1206378456.6413832,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2063,1290077376.969697,587957373.7373737,504258453.40906,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2064,800887817.560606,587957373.7373737,291328009.58582795,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2065,426566427.17424244,587957373.7373737,452718956.14895916,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2066,184499827.27272728,99093939.39393938,367313068.2701714,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2067,31995918.181818184,99093939.39393938,434411089.4822924,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2068,0.0,0.0,,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2069,0.0,0.0,,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2070,0.0,0.0,,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2071,0.0,0.0,,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2072,0.0,0.0,,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2073,0.0,0.0,,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2074,0.0,0.0,,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2075,0.0,0.0,,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2076,0.0,0.0,,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2077,0.0,0.0,,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2078,0.0,0.0,,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2079,0.0,0.0,,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2080,0.0,0.0,,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2081,0.0,0.0,,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2082,0.0,0.0,,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2083,0.0,0.0,,104649.57655502745
75,Profile 75 – 74.75% toward 'Mathematical Best',2084,0.0,0.0,,104649.57655502745
76,Profile 76 – 75.76% toward 'Mathematical Best',2025,241911860.02424243,2500000000.0,2258088139.9757576,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2026,1292368678.3518546,2500000000.0,3465719461.623903,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2027,2492635030.9527273,2500000000.0,3473084430.671176,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2028,3235098692.533091,2500000000.0,2737985738.138085,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2029,3554739460.786667,2500000000.0,1683246277.3514183,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2030,3296455395.6240244,2500000000.0,886790881.7273943,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2031,3064625841.248485,2500000000.0,322165040.47890913,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2032,2655745714.8109093,2500000000.0,166419325.66800028,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2033,2446493048.738182,2500000000.0,219926276.92981845,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2034,2422303403.8836365,2500000000.0,297622873.0461818,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2035,2488589285.4969697,2500000000.0,309033587.5492117,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2036,2696174454.8109093,2500000000.0,112859132.73830253,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2037,2519860826.9922667,2500000000.0,92998305.74603587,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2038,2489916982.7617455,2500000000.0,103081322.9842903,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2039,2502813019.2826667,2500000000.0,100268303.70162362,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2040,2508690681.298182,2500000000.0,91577622.40344167,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2041,2475477816.818182,2500000000.0,116099805.58525959,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2042,2501801244.1963634,2500000000.0,114298561.3888959,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2043,2346030687.109091,2500000000.0,268267874.2798049,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2044,2237398683.241637,2500000000.0,530869191.0381675,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2045,2772810746.090122,2500000000.0,258058444.94804543,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2046,2664565966.7927275,2500000000.0,93492478.15531793,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2047,2545879559.1805334,2500000000.0,47612918.9747847,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2048,2503919027.1632485,2500000000.0,43693891.8115363,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2049,2395981083.4161453,2500000000.0,147712808.39539063,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2050,2324681443.136606,2500000000.0,323031365.2587844,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2051,2340427257.218521,2500000000.0,482604108.0402632,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2052,2455508593.1192,2500000000.0,527095514.92106324,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2053,2670456306.272608,2500000000.0,356639208.6484554,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2054,2633153044.0,2500000000.0,223486164.64845532,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2055,2584889864.0,2500000000.0,138596300.6484555,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2056,2516289326.0,2500000000.0,122306974.64845514,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2057,2470631264.0,2500000000.0,151675710.6484554,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2058,2510931632.0,2500000000.0,140744078.64845517,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2059,2463463554.163636,2500000000.0,177280524.48481864,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2060,2419833044.490909,2500000000.0,257447479.99390948,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2061,2276978525.0,2500000000.0,480468954.9939095,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2062,1787586008.2181818,2500000000.0,1192882946.7757277,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2063,1291689973.6909091,590599878.7878788,491792851.8726976,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2064,802149058.2181817,590599878.7878788,280243672.44239473,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2065,427238185.3272727,590599878.7878788,443605365.90300083,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2066,184790378.1818182,95130181.81818181,353945169.53936446,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2067,32046305.454545453,95130181.81818181,417029045.9030006,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2068,0.0,0.0,,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2069,0.0,0.0,,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2070,0.0,0.0,,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2071,0.0,0.0,,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2072,0.0,0.0,,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2073,0.0,0.0,,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2074,0.0,0.0,,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2075,0.0,0.0,,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2076,0.0,0.0,,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2077,0.0,0.0,,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2078,0.0,0.0,,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2079,0.0,0.0,,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2080,0.0,0.0,,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2081,0.0,0.0,,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2082,0.0,0.0,,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2083,0.0,0.0,,104928.12593098002
76,Profile 76 – 75.76% toward 'Mathematical Best',2084,0.0,0.0,,104928.12593098002
77,Profile 77 – 76.77% toward 'Mathematical Best',2025,241791145.52323234,2500000000.0,2258208854.4767675,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2026,1291974733.0455272,2500000000.0,3466234121.4312406,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2027,2493141046.9963636,2500000000.0,3473093074.434877,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2028,3239544289.9275455,2500000000.0,2733548784.5073314,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2029,3558797382.5455556,2500000000.0,1674751401.9617758,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2030,3302044851.76469,2500000000.0,872706550.1970863,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2031,3060434285.779798,2500000000.0,312272264.41728806,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2032,2652617627.9854546,2500000000.0,159654636.43183368,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2033,2444316453.499091,2500000000.0,215338182.9327427,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2034,2419450278.5551515,2500000000.0,295887904.3775909,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2035,2487347474.4762626,2500000000.0,308540429.90132785,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2036,2688795343.9021215,2500000000.0,119745085.99920654,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2037,2520226073.075922,2500000000.0,99519012.92328435,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2038,2490592880.730006,2500000000.0,108926132.1932782,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2039,2503718283.395889,2500000000.0,105207848.79738927,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2040,2510757999.5357575,2500000000.0,94449849.26163158,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2041,2480184048.409091,2500000000.0,114265800.8525404,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2042,2502821970.938182,2500000000.0,111443829.91435856,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2043,2349719414.6045456,2500000000.0,261724415.30981302,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2044,2246784543.273236,2500000000.0,514939872.0365772,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2045,2763331391.7530336,2500000000.0,251608480.28354353,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2046,2660249634.676364,2500000000.0,91358845.60717964,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2047,2544782662.4230113,2500000000.0,46576183.18416864,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2048,2503238084.5314465,2500000000.0,43338098.652722254,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2049,2396631482.1071396,2500000000.0,146706616.54558265,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2050,2325522277.2975807,2500000000.0,321184339.2480017,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2051,2342169420.001083,2500000000.0,479014919.2469188,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2052,2457767339.7809,2500000000.0,521247579.4660189,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2053,2667615071.5529156,2500000000.0,353632507.9131031,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2054,2633153044.0,2500000000.0,220479463.91310295,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2055,2584889864.0,2500000000.0,135589599.91310316,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2056,2516289326.0,2500000000.0,119300273.91310278,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2057,2470631264.0,2500000000.0,148669009.91310307,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2058,2510931632.0,2500000000.0,137737377.91310284,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2059,2467336924.531818,2500000000.0,170400453.38128453,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2060,2423637813.4287877,2500000000.0,246762639.95249653,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2061,2276978525.0,2500000000.0,469784114.9524965,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2062,1790396678.0424242,2500000000.0,1179387436.9100726,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2063,1293302570.4121213,593242383.8383838,479327250.3363352,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2064,803410298.8757575,593242383.8383838,269159335.29896164,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2065,427909943.48030305,593242383.8383838,434491775.6570424,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2066,185080929.0909091,91166424.24242425,340577270.8085576,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2067,32096692.727272727,91166424.24242425,399647002.323709,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2068,0.0,0.0,,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2069,0.0,0.0,,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2070,0.0,0.0,,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2071,0.0,0.0,,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2072,0.0,0.0,,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2073,0.0,0.0,,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2074,0.0,0.0,,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2075,0.0,0.0,,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2076,0.0,0.0,,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2077,0.0,0.0,,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2078,0.0,0.0,,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2079,0.0,0.0,,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2080,0.0,0.0,,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2081,0.0,0.0,,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2082,0.0,0.0,,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2083,0.0,0.0,,105203.50540169515
77,Profile 77 – 76.77% toward 'Mathematical Best',2084,0.0,0.0,,105203.50540169515
78,Profile 78 – 77.78% toward 'Mathematical Best',2025,241670431.02222222,2500000000.0,2258329568.977778,105475.78630347029
78,Profile 78 – 77.78% toward 'Mathematical Best',2026,1291580787.7392,2500000000.0,3466748781.238578,105475.78630347029
78,Profile 78 – 77.78% toward 'Mathematical Best',2027,2493647063.04,2500000000.0,3473101718.198578,105475.78630347029
